"GraphName" "TotalNodes" "TotalEdges" "OrderingType" "K" "CompleteHeuristicName" "HeuristicName" "NormalizedLoad" "CuttedEdges" "MaxCuttedEdgesRatio" "MinCuttedEdgesRatio" "CuttedEdgesRatio" "MaxTime" "MinTime" "AvgTime" "MaxIOTime" "MinIOTime" "AvgIOTime" "MaxPartitioningTime" "MinPartitioningTime" "AvgPartitioningTime" "IterationTime"
"cs4.graph" "22499" "43858" ".bfs" "4" "Hashing" "H" "1.0001778093883358" "33949.75" "0.7754571571891103" "0.7730402663140135" "0.7740834055360482" "77" "54" "62.0" "10" "5" "7.25" "68" "68" "54.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Unweighted_Deterministic_Greedy_Parallel" "UDG" "1.0003556187766713" "5789.0" "0.13470746500068403" "0.12887044552875188" "0.13199416298052807" "450" "403" "426.0" "20" "13" "14.75" "430" "430" "411.25" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Linear_Deterministic_Greedy_Parallel" "LDG" "1.0001778093883358" "5741.75" "0.13459346071412284" "0.12811801723744812" "0.13091682247252495" "413" "392" "402.0" "14" "8" "12.0" "405" "405" "390.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Exponentially_Deterministic_Greedy_Parallel" "EDG" "1.0001778093883358" "5737.5" "0.1344338547129372" "0.12811801723744812" "0.13081991882894797" "460" "419" "434.5" "17" "12" "14.0" "448" "448" "420.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Unweighted_Randomized_Greedy_Parallel" "URG" "1.0003556187766713" "4203.25" "0.10543116421177436" "0.08878653837384286" "0.09583770349765151" "657" "502" "555.25" "26" "12" "17.5" "642" "642" "537.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Linear_Randomized_Greedy_Parallel" "LRG" "1.0001778093883358" "4317.75" "0.10944411509872772" "0.09106662410506636" "0.09844840165990242" "836" "703" "752.75" "26" "12" "17.25" "818" "818" "735.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Exponentially_Randomized_Greedy_Parallel" "ERG" "1.0001778093883358" "4317.75" "0.10944411509872772" "0.09106662410506636" "0.09844840165990242" "759" "689" "723.5" "22" "12" "15.5" "737" "737" "708.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Unweighted_Triangles_Parallel" "UT" "1.0001778093883358" "32638.75" "0.7464544666879475" "0.7428519312326144" "0.7441914815997082" "449" "408" "429.0" "21" "8" "13.25" "430" "430" "415.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Linear_Triangles_Parallel" "LT" "1.0001778093883358" "32638.75" "0.7464544666879475" "0.7428519312326144" "0.7441914815997082" "519" "401" "440.75" "21" "13" "16.25" "504" "504" "424.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Exponentially_Triangles_Parallel" "ET" "1.0001778093883358" "32638.75" "0.7464544666879475" "0.7428519312326144" "0.7441914815997082" "424" "415" "418.25" "18" "11" "14.25" "409" "409" "404.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Balance_Big_Parallel" "BB" "1.0001778093883358" "2993.5" "0.07323635368689863" "0.05930502986912308" "0.0682543663641753" "379" "349" "362.0" "16" "10" "12.25" "368" "368" "349.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Unweighted_Dispersion_Based_Parallel" "UDB" "1.0003556187766713" "7588.75" "0.17725386474531443" "0.17009439554927266" "0.1730300059282229" "307" "247" "265.0" "16" "9" "12.0" "291" "291" "253.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Linear_Dispersion_Based_Parallel" "LDB" "1.0003556187766713" "7708.75" "0.18359250307811573" "0.16824752610698163" "0.1757661088056911" "351" "247" "280.75" "17" "12" "15.0" "334" "334" "265.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Exponentially_Dispersion_Based_Parallel" "EDB" "1.0003556187766713" "7571.5" "0.17552099958958456" "0.1702540015504583" "0.17263669113958685" "370" "294" "317.25" "19" "10" "14.75" "351" "351" "302.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Unweighted_Dispersion_Predict" "UD" "1.0001778093883358" "4682.75" "0.10992293310228464" "0.10203383647225135" "0.10677071457886816" "33339" "32291" "32832.5" "35" "19" "28.0" "33315" "33315" "32804.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "4" "Linear_Dispersion_Predict" "LD" "1.0001778093883358" "2558.75" "0.06393360390350677" "0.050754708377034975" "0.05834169364768115" "18565" "18469" "18526.25" "28" "21" "24.75" "18539" "18539" "18501.5" "4"
