GraphName;TotalNodes;TotalEdges;OrderingType;K;CompleteHeuristicName;HeuristicName;NormalizedLoad;CuttedEdges;MaxCuttedEdgesRatio;MinCuttedEdgesRatio;CuttedEdgesRatio;MaxTime;MinTime;AvgTime;MaxIOTime;MinIOTime;AvgIOTime;MaxPartitioningTime;MinPartitioningTime;AvgPartitioningTime;IterationTime
delaunay_n12.graph;4096;12264;.bfs;2;Hashing;H;1.0;6984.75;0.5709393346379648;0.5664546640574037;0.5695327788649707;28;22;24.75;8;4;5.75;22;22;19.0;4
delaunay_n12.graph;4096;12264;.bfs;2;Unweighted_Deterministic_Greedy_Parallel;UDG;100.048.828.125;498.5;0.04174820613176777;0.03897586431833007;0.040647423352902806;57;36;49.0;8;3;5.0;53;53;44.0;4
delaunay_n12.graph;4096;12264;.bfs;2;Linear_Deterministic_Greedy_Parallel;LDG;1.0;498.5;0.04174820613176777;0.03905740378343118;0.040647423352902806;74;57;63.75;14;5;9.25;69;69;54.5;4
delaunay_n12.graph;4096;12264;.bfs;2;Exponentially_Deterministic_Greedy_Parallel;EDG;1.0;498.5;0.04174820613176777;0.03905740378343118;0.040647423352902806;60;39;46.75;15;3;7.25;45;45;39.5;4
delaunay_n12.graph;4096;12264;.bfs;2;Unweighted_Randomized_Greedy_Parallel;URG;100.048.828.125;498.5;0.04174820613176777;0.03897586431833007;0.040647423352902806;77;59;68.5;7;3;4.75;72;72;63.75;4
delaunay_n12.graph;4096;12264;.bfs;2;Linear_Randomized_Greedy_Parallel;LRG;1.0;498.5;0.04174820613176777;0.03905740378343118;0.040647423352902806;100;85;92.5;6;2;4.75;94;94;87.75;4
delaunay_n12.graph;4096;12264;.bfs;2;Exponentially_Randomized_Greedy_Parallel;ERG;1.0;498.5;0.04174820613176777;0.03905740378343118;0.040647423352902806;73;70;71.75;6;3;4.75;68;68;67.0;4
delaunay_n12.graph;4096;12264;.bfs;2;Unweighted_Triangles_Parallel;UT;10.003.662.109.375;1596.25;0.13812785388127855;0.1268754076973255;0.13015737116764514;63;47;54.75;8;3;5.25;60;60;49.5;4
delaunay_n12.graph;4096;12264;.bfs;2;Linear_Triangles_Parallel;LT;1.0;1596.25;0.1379647749510763;0.1268754076973255;0.13015737116764514;53;45;47.5;7;3;5.25;47;47;42.25;4
delaunay_n12.graph;4096;12264;.bfs;2;Exponentially_Triangles_Parallel;ET;1.0;1596.75;0.1379647749510763;0.1268754076973255;0.13019814090019569;90;50;64.5;8;4;6.0;86;86;58.5;4
delaunay_n12.graph;4096;12264;.bfs;2;Balance_Big_Parallel;BB;1.0;622.75;0.06245923026744944;0.02984344422700587;0.050778701891715586;205;201;203.25;7;3;5.25;201;201;198.0;4
delaunay_n12.graph;4096;12264;.bfs;2;Unweighted_Dispersion_Based_Parallel;UDB;100.048.828.125;498.5;0.04174820613176777;0.03897586431833007;0.040647423352902806;92;76;81.0;6;3;4.5;86;86;76.5;4
delaunay_n12.graph;4096;12264;.bfs;2;Linear_Dispersion_Based_Parallel;LDB;100.048.828.125;498.5;0.04174820613176777;0.03897586431833007;0.040647423352902806;82;78;79.75;5;3;3.75;79;79;76.0;4
delaunay_n12.graph;4096;12264;.bfs;2;Exponentially_Dispersion_Based_Parallel;EDB;100.048.828.125;498.5;0.04174820613176777;0.03897586431833007;0.040647423352902806;121;81;102.25;7;4;5.25;114;114;97.0;4
delaunay_n12.graph;4096;12264;.bfs;2;Balance_Big_Dispersion_Based_Parallel;BBDB;100.048.828.125;696.5;0.06082844096542726;0.051451402478799736;0.056792237442922375;267;238;249.0;8;6;7.25;260;260;241.75;4
delaunay_n12.graph;4096;12264;.bfs;2;Unweighted_Dispersion_Predict;UD;1.0;498.5;0.04174820613176777;0.03905740378343118;0.040647423352902806;1246;1205;1226.25;9;6;7.5;1238;1238;1218.75;4
