GraphName;TotalNodes;TotalEdges;OrderingType;K;CompleteHeuristicName;HeuristicName;NormalizedLoad;CuttedEdges;MaxCuttedEdgesRatio;MinCuttedEdgesRatio;CuttedEdgesRatio;MaxTime;MinTime;AvgTime;MaxIOTime;MinIOTime;AvgIOTime;MaxPartitioningTime;MinPartitioningTime;AvgPartitioningTime;IterationTime
delaunay_n13.graph;8192;24547;.bfs;2;Hashing;H;1.0;13942.5;0.5691530533262721;0.5671976208905365;0.567992015317554;45;34;37.25;22;3;11.0;32;32;26.25;4
delaunay_n13.graph;8192;24547;.bfs;2;Unweighted_Deterministic_Greedy_Parallel;UDG;1.000.244.140.625;588.25;0.027172363221574937;0.017150771988430357;0.023964231881696337;86;64;73.75;12;3;7.0;82;82;66.75;4
delaunay_n13.graph;8192;24547;.bfs;2;Linear_Deterministic_Greedy_Parallel;LDG;1.0;587.75;0.027213101397319427;0.017150771988430357;0.023943862793824093;62;57;59.0;12;6;7.75;54;54;51.25;4
delaunay_n13.graph;8192;24547;.bfs;2;Exponentially_Deterministic_Greedy_Parallel;EDG;1.0;587.75;0.027213101397319427;0.017150771988430357;0.023943862793824093;63;62;62.5;8;3;5.5;60;60;57.0;4
delaunay_n13.graph;8192;24547;.bfs;2;Unweighted_Randomized_Greedy_Parallel;URG;1.000.244.140.625;588.25;0.027172363221574937;0.017150771988430357;0.023964231881696337;93;81;88.0;13;4;7.75;89;89;80.25;4
delaunay_n13.graph;8192;24547;.bfs;2;Linear_Randomized_Greedy_Parallel;LRG;1.0;587.75;0.027213101397319427;0.017150771988430357;0.023943862793824093;102;95;99.5;9;5;7.25;97;97;92.25;4
delaunay_n13.graph;8192;24547;.bfs;2;Exponentially_Randomized_Greedy_Parallel;ERG;1.0;587.75;0.027213101397319427;0.017150771988430357;0.023943862793824093;100;97;98.25;9;5;6.75;94;94;91.5;4
delaunay_n13.graph;8192;24547;.bfs;2;Unweighted_Triangles_Parallel;UT;1.000.244.140.625;3111.0;0.1317472603576812;0.1233959343300607;0.1267364647411089;65;63;63.75;8;4;5.75;61;61;58.0;4
delaunay_n13.graph;8192;24547;.bfs;2;Linear_Triangles_Parallel;LT;1.0;3112.0;0.13170652218193668;0.12331445797857173;0.12677720291685338;78;61;65.75;8;4;6.0;70;70;59.75;4
delaunay_n13.graph;8192;24547;.bfs;2;Exponentially_Triangles_Parallel;ET;1.0;3112.0;0.13170652218193668;0.12331445797857173;0.12677720291685338;66;64;64.75;8;5;6.5;60;60;58.25;4
delaunay_n13.graph;8192;24547;.bfs;2;Balance_Big_Parallel;BB;1.0;759.75;0.04159367743512445;0.016376746649285043;0.0309508290218764;340;335;337.25;8;6;7.0;334;334;330.25;4
delaunay_n13.graph;8192;24547;.bfs;2;Unweighted_Dispersion_Based_Parallel;UDB;1.000.244.140.625;588.25;0.027172363221574937;0.017150771988430357;0.023964231881696337;163;139;154.75;11;6;9.5;153;153;145.25;4
delaunay_n13.graph;8192;24547;.bfs;2;Linear_Dispersion_Based_Parallel;LDB;1.000.244.140.625;588.25;0.027172363221574937;0.017150771988430357;0.023964231881696337;168;137;153.25;10;5;7.25;162;162;146.0;4
delaunay_n13.graph;8192;24547;.bfs;2;Exponentially_Dispersion_Based_Parallel;EDB;1.000.244.140.625;588.25;0.027172363221574937;0.017150771988430357;0.023964231881696337;180;155;166.0;8;5;7.0;172;172;159.0;4
delaunay_n13.graph;8192;24547;.bfs;2;Balance_Big_Dispersion_Based_Parallel;BBDB;1.000.244.140.625;862.5;0.041675153786613434;0.028964842954332506;0.035136676579622765;429;428;428.25;14;5;8.5;423;423;419.75;4
delaunay_n13.graph;8192;24547;.bfs;2;Unweighted_Dispersion_Predict;UD;1.0;587.75;0.027213101397319427;0.017150771988430357;0.023943862793824093;2782;2668;2703.5;14;9;11.5;2768;2768;2692.0;4
delaunay_n13.graph;8192;24547;.bfs;2;Linear_Dispersion_Predict;LD;1.0;587.75;0.027213101397319427;0.017150771988430357;0.023943862793824093;2715;2622;2665.25;18;6;10.25;2697;2697;2655.0;4
delaunay_n13.graph;8192;24547;.bfs;2;Exponentially_Dispersion_Predict;ED;1.0;587.75;0.027213101397319427;0.017150771988430357;0.023943862793824093;2740;2628;2710.0;12;6;9.0;2731;2731;2701.0;4
delaunay_n13.graph;8192;24547;.bfs;2;Unweighted_Index_With_Dispersion;UIWD;1.0;587.75;0.027213101397319427;0.017150771988430357;0.023943862793824093;182;140;159.75;8;3;6.75;174;174;153.0;4
delaunay_n13.graph;8192;24547;.bfs;2;Linear_Index_With_Dispersion;LIWD;1.0;587.75;0.027213101397319427;0.017150771988430357;0.023943862793824093;170;147;158.5;18;4;10.0;166;166;148.5;4
delaunay_n13.graph;8192;24547;.bfs;2;Exponentially_Index_With_Dispersion;EIWD;1.0;587.75;0.027213101397319427;0.017150771988430357;0.023943862793824093;216;140;168.75;9;6;6.75;210;210;162.0;4
delaunay_n13.graph;8192;24547;.bfs;2;STC;S;1.0;587.75;0.027213101397319427;0.017150771988430357;0.023943862793824093;87;70;81.25;12;5;7.0;82;82;74.25;4
delaunay_n13.graph;8192;24547;.bfs;2;Linear_STC;LS;1.0;587.75;0.027213101397319427;0.017150771988430357;0.023943862793824093;84;68;73.5;10;6;8.25;74;74;65.25;4
delaunay_n13.graph;8192;24547;.bfs;2;Exponentially_STC;ES;1.0;587.75;0.027213101397319427;0.017150771988430357;0.023943862793824093;74;71;72.5;8;6;7.0;67;67;65.5;4
delaunay_n13.graph;8192;24547;.bfs;4;Hashing;H;1.0;19870.5;0.811667413533222;0.8077972868374954;0.8094879211308917;27;26;26.25;8;3;5.25;23;23;21.0;4
delaunay_n13.graph;8192;24547;.bfs;4;Unweighted_Deterministic_Greedy_Parallel;UDG;100.048.828.125;2139.25;0.09997148327697886;0.07723958121155335;0.08714914246140058;153;146;149.5;9;4;7.5;145;145;142.0;4
delaunay_n13.graph;8192;24547;.bfs;4;Linear_Deterministic_Greedy_Parallel;LDG;1.0;2135.5;0.09606061840550781;0.07907279912005541;0.08699637430235874;170;156;160.75;11;7;9.25;159;159;151.5;4
delaunay_n13.graph;8192;24547;.bfs;4;Exponentially_Deterministic_Greedy_Parallel;EDG;1.0;2117.5;0.09601988022976331;0.07691367580559742;0.08626308713895792;178;161;171.75;10;8;9.25;168;168;162.5;4
delaunay_n13.graph;8192;24547;.bfs;4;Unweighted_Randomized_Greedy_Parallel;URG;100.048.828.125;2143.5;0.09903450523485559;0.07524341060007333;0.08732227970831466;241;196;215.25;9;4;6.5;235;235;208.75;4
delaunay_n13.graph;8192;24547;.bfs;4;Linear_Randomized_Greedy_Parallel;LRG;1.0;2173.5;0.10412677720291685;0.08180225689493624;0.08854442498064936;308;267;281.5;7;5;5.5;303;303;276.0;4
delaunay_n13.graph;8192;24547;.bfs;4;Exponentially_Randomized_Greedy_Parallel;ERG;1.0;2173.5;0.10412677720291685;0.08180225689493624;0.08854442498064936;367;298;321.75;11;5;8.5;356;356;313.25;4
delaunay_n13.graph;8192;24547;.bfs;4;Unweighted_Triangles_Parallel;UT;100.048.828.125;5750.5;0.24495865075161935;0.22084165071088116;0.2342648796186907;175;163;169.5;8;4;6.25;168;168;163.25;4
